observation_date,CEU9093000001
1987-08-01,9267
1987-09-01,9883
1987-10-01,10315
1987-11-01,10435
1987-12-01,10415
1988-01-01,10259
1988-02-01,10441
1988-03-01,10540
1988-04-01,10514
1988-05-01,10585
1988-06-01,10497
1988-07-01,9596
1988-08-01,9463
1988-09-01,10202
1988-10-01,10562
1988-11-01,10736
1988-12-01,10672
1989-01-01,10530
1989-02-01,10722
1989-03-01,10778
1989-04-01,10768
1989-05-01,10847
1989-06-01,10757
1989-07-01,9857
1989-08-01,9760
1989-09-01,10490
1989-10-01,10849
1989-11-01,10980
1989-12-01,10973
1990-01-01,10829
1990-02-01,11022
1990-03-01,11100
1990-04-01,11094
1990-05-01,11184
1990-06-01,11083
1990-07-01,10181
1990-08-01,10015
1990-09-01,10786
1990-10-01,11149
1990-11-01,11293
1990-12-01,11237
1991-01-01,11047
1991-02-01,11242
1991-03-01,11302
1991-04-01,11296
1991-05-01,11387
1991-06-01,11256
1991-07-01,10328
1991-08-01,10150
1991-09-01,10895
1991-10-01,11275
1991-11-01,11406
1991-12-01,11388
1992-01-01,11197
1992-02-01,11386
1992-03-01,11485
1992-04-01,11482
1992-05-01,11545
1992-06-01,11418
1992-07-01,10506
1992-08-01,10396
1992-09-01,11100
1992-10-01,11469
1992-11-01,11662
1992-12-01,11563
1993-01-01,11358
1993-02-01,11560
1993-03-01,11638
1993-04-01,11633
1993-05-01,11722
1993-06-01,11618
1993-07-01,10667
1993-08-01,10510
1993-09-01,11298
1993-10-01,11670
1993-11-01,11809
1993-12-01,11774
1994-01-01,11595
1994-02-01,11776
1994-03-01,11878
1994-04-01,11879
1994-05-01,11998
1994-06-01,11878
1994-07-01,10857
1994-08-01,10740
1994-09-01,11552
1994-10-01,11909
1994-11-01,12124
1994-12-01,11993
1995-01-01,11797
1995-02-01,12002
1995-03-01,12075
1995-04-01,12072
1995-05-01,12134
1995-06-01,12029
1995-07-01,11011
1995-08-01,10908
1995-09-01,11705
1995-10-01,12083
1995-11-01,12199
1995-12-01,12174
1996-01-01,11953
1996-02-01,12173
1996-03-01,12274
1996-04-01,12250
1996-05-01,12378
1996-06-01,12220
1996-07-01,11207
1996-08-01,11123
1996-09-01,11935
1996-10-01,12306
1996-11-01,12469
1996-12-01,12388
1997-01-01,12166
1997-02-01,12382
1997-03-01,12471
1997-04-01,12462
1997-05-01,12570
1997-06-01,12453
1997-07-01,11439
1997-08-01,11352
1997-09-01,12159
1997-10-01,12551
1997-11-01,12667
1997-12-01,12634
1998-01-01,12412
1998-02-01,12646
1998-03-01,12721
1998-04-01,12714
1998-05-01,12836
1998-06-01,12698
1998-07-01,11677
1998-08-01,11607
1998-09-01,12401
1998-10-01,12775
1998-11-01,12932
1998-12-01,12879
1999-01-01,12665
1999-02-01,12906
1999-03-01,12997
1999-04-01,12997
1999-05-01,13108
1999-06-01,13001
1999-07-01,12002
1999-08-01,11937
1999-09-01,12728
1999-10-01,13115
1999-11-01,13253
1999-12-01,13239
2000-01-01,13056
2000-02-01,13244
2000-03-01,13350
2000-04-01,13370
2000-05-01,13465
2000-06-01,13294
2000-07-01,12264
2000-08-01,12233
2000-09-01,13014
2000-10-01,13378
2000-11-01,13511
2000-12-01,13483
2001-01-01,13295
2001-02-01,13541
2001-03-01,13616
2001-04-01,13644
2001-05-01,13740
2001-06-01,13612
2001-07-01,12582
2001-08-01,12568
2001-09-01,13353
2001-10-01,13727
2001-11-01,13863
2001-12-01,13851
2002-01-01,13642
2002-02-01,13874
2002-03-01,13951
2002-04-01,13946
2002-05-01,14080
2002-06-01,13869
2002-07-01,12785
2002-08-01,12802
2002-09-01,13592
2002-10-01,13959
2002-11-01,14075
2002-12-01,14037
2003-01-01,13825
2003-02-01,14021
2003-03-01,14079
2003-04-01,14081
2003-05-01,14151
2003-06-01,13994
2003-07-01,12955
2003-08-01,12913
2003-09-01,13611
2003-10-01,14008
2003-11-01,14119
2003-12-01,14079
2004-01-01,13851
2004-02-01,14057
2004-03-01,14163
2004-04-01,14148
2004-05-01,14247
2004-06-01,14028
2004-07-01,12977
2004-08-01,12997
2004-09-01,13775
2004-10-01,14161
2004-11-01,14288
2004-12-01,14220
2005-01-01,13995
2005-02-01,14214
2005-03-01,14273
2005-04-01,14270
2005-05-01,14365
2005-06-01,14147
2005-07-01,13137
2005-08-01,13168
2005-09-01,13925
2005-10-01,14273
2005-11-01,14389
2005-12-01,14333
2006-01-01,14086
2006-02-01,14317
2006-03-01,14390
2006-04-01,14389
2006-05-01,14461
2006-06-01,14260
2006-07-01,13222
2006-08-01,13267
2006-09-01,14067
2006-10-01,14455
2006-11-01,14568
2006-12-01,14521
2007-01-01,14270
2007-02-01,14503
2007-03-01,14578
2007-04-01,14588
2007-05-01,14693
2007-06-01,14514
2007-07-01,13375
2007-08-01,13473
2007-09-01,14212
2007-10-01,14648
2007-11-01,14755
2007-12-01,14739
2008-01-01,14490
2008-02-01,14744
2008-03-01,14815
2008-04-01,14803
2008-05-01,14913
2008-06-01,14750
2008-07-01,13650
2008-08-01,13704
2008-09-01,14402
2008-10-01,14816
2008-11-01,14914
2008-12-01,14846
2009-01-01,14583
2009-02-01,14796
2009-03-01,14861
