observation_date,CEU4200000001
1958-07-01,5183.2
1958-08-01,5199.4
1958-09-01,5284.3
1958-10-01,5329.5
1958-11-01,5434.7
1958-12-01,5802.7
1959-01-01,5270.2
1959-02-01,5217.7
1959-03-01,5268.1
1959-04-01,5329.3
1959-05-01,5407.8
1959-06-01,5459.4
1959-07-01,5423.2
1959-08-01,5444.1
1959-09-01,5486.3
1959-10-01,5530.2
1959-11-01,5622.9
1959-12-01,5989.7
1960-01-01,5470.7
1960-02-01,5411.5
1960-03-01,5402.6
1960-04-01,5605.4
1960-05-01,5557.5
1960-06-01,5595.9
1960-07-01,5559.4
1960-08-01,5554.2
1960-09-01,5589.0
1960-10-01,5628.8
1960-11-01,5687.9
1960-12-01,6018.4
1961-01-01,5475.7
1961-02-01,5364.8
1961-03-01,5407.2
1961-04-01,5454.0
1961-05-01,5501.6
1961-06-01,5559.7
1961-07-01,5533.8
1961-08-01,5531.1
1961-09-01,5557.2
1961-10-01,5596.2
1961-11-01,5705.4
1961-12-01,6053.7
1962-01-01,5506.4
1962-02-01,5455.3
1962-03-01,5478.8
1962-04-01,5631.9
1962-05-01,5636.3
1962-06-01,5683.0
1962-07-01,5648.5
1962-08-01,5650.9
1962-09-01,5691.2
1962-10-01,5718.0
1962-11-01,5817.7
1962-12-01,6164.8
1963-01-01,5622.8
1963-02-01,5559.1
1963-03-01,5594.1
1963-04-01,5744.4
1963-05-01,5724.1
1963-06-01,5777.0
1963-07-01,5744.0
1963-08-01,5755.2
1963-09-01,5793.0
1963-10-01,5834.1
1963-11-01,5933.1
1963-12-01,6304.0
1964-01-01,5774.5
1964-02-01,5730.4
1964-03-01,5799.9
1964-04-01,5840.3
1964-05-01,5901.5
1964-06-01,5976.8
1964-07-01,5962.1
1964-08-01,5975.0
1964-09-01,6006.6
1964-10-01,6051.6
1964-11-01,6162.1
1964-12-01,6555.7
1965-01-01,6017.1
1965-02-01,5974.2
1965-03-01,6008.2
1965-04-01,6187.5
1965-05-01,6211.6
1965-06-01,6278.8
1965-07-01,6254.9
1965-08-01,6250.4
1965-09-01,6298.0
1965-10-01,6341.8
1965-11-01,6464.7
1965-12-01,6876.2
1966-01-01,6308.8
1966-02-01,6242.0
1966-03-01,6299.7
1966-04-01,6440.8
1966-05-01,6479.3
1966-06-01,6561.0
1966-07-01,6534.9
1966-08-01,6531.7
1966-09-01,6563.1
1966-10-01,6600.6
1966-11-01,6713.6
1966-12-01,7103.3
1967-01-01,6518.1
1967-02-01,6439.8
1967-03-01,6512.2
1967-04-01,6581.5
1967-05-01,6648.2
1967-06-01,6721.4
1967-07-01,6691.9
1967-08-01,6679.9
1967-09-01,6740.9
1967-10-01,6772.5
1967-11-01,6929.1
1967-12-01,7321.3
1968-01-01,6695.6
1968-02-01,6668.9
1968-03-01,6722.0
1968-04-01,6881.3
1968-05-01,6909.4
1968-06-01,6982.2
1968-07-01,6955.5
1968-08-01,6973.1
1968-09-01,7029.3
1968-10-01,7094.9
1968-11-01,7237.4
1968-12-01,7597.6
1969-01-01,7039.7
1969-02-01,6988.4
1969-03-01,7051.5
1969-04-01,7178.7
1969-05-01,7245.4
1969-06-01,7329.2
1969-07-01,7285.5
1969-08-01,7287.6
1969-09-01,7325.3
1969-10-01,7400.9
1969-11-01,7547.5
1969-12-01,7881.1
1970-01-01,7315.5
1970-02-01,7260.4
1970-03-01,7319.8
1970-04-01,7400.3
1970-05-01,7436.6
1970-06-01,7481.8
1970-07-01,7423.5
1970-08-01,7401.2
1970-09-01,7456.5
1970-10-01,7512.5
1970-11-01,7611.9
1970-12-01,7962.3
1971-01-01,7452.5
1971-02-01,7374.2
1971-03-01,7423.1
